CaseID$;YEAR;COWCODE;ARDACODE;ISO3;NUMISO;COUNTRY;CHRSPROT;CHRSCAT;CHRSORTH;CHRSANG;CHRSOTHR;CHRSGEN;JUDORTH;JDCONS;JUDREF;JUDOTHR;JUDGEN;ISLMSUN;ISLMSHI;ISLMIBD;ISLMNAT;ISLMALW;ISLMAHM;ISLMOTHR;ISLMGEN;BUDMAH;BUDTHR;BUDOTHR;BUDGEN;ZOROGEN;HINDGEN;SIKHGEN;SHNTGEN;BAHGEN;TAOGEN;JAINGEN;CONFGEN;SYNCGEN;ANMGEN;NONRELIG;OTHRGEN;SUMRELIG;POP;CHPRTPCT;CHCATPCT;CHORTPCT;CHANGPCT;CHOTHPCT;CHGENPCT;JDORPCT;JDCNPCT;JDRFPCT;JDOTPCT;JDGENPCT;ISSUNPCT;ISSHIPCT;ISIBDPCT;ISNATPCT;ISALAPCT;ISAHMPCT;ISLOTPCT;ISGENPCT;BUMAHPCT;BUTHRPCT;BUOTHPCT;BUGENPCT;ZOGENPCT;HIGENPCT;SIGENPCT;SHGENPCT;BAGENPCT;TAGENPCT;JAGENPCT;COGENPCT;SYGENPCT;ANGENPCT;NORELPCT;OTGENPCT;SUMPCT;TOTAL;DUALREL;DATATYPE;SRELIAB;RRELIAB;RELIAB;SOURCECD;VERSION
61;1995;41;103;HTI;332;Haiti;745110;5834400;0;42000;0;6621510;0;0;0;129;129;0;0;0;0;0;0;830;830;0;0;0;0;0;0;0;0;4263;90;0;0;3590000;0;0;0;10216822;7180000;01038;08126;0;00058;0;09222;0;0;0;0;0;0;0;0;0;0;0;00001;00001;0;0;0;0;0;0;0;0;00006;0;0;0;05;0;0;0;1423;1423;1;34;4;10;2;7;11
62;2000;41;103;HTI;332;Haiti;822200;6555400;0;0;0;7377600;0;0;0;98;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8527;0;0;0;5088500;0;822200;0;13296925;8222000;01;07973;0;0;0;08973;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0001;0;0;0;06189;0;01;0;16172;16172;1;24;5;10;2;83;11
63;2005;41;103;HTI;332;Haiti;941000;7057500;0;0;0;7998500;0;0;0;500;500;0;0;0;0;0;0;2000;2000;0;0;0;0;0;0;0;0;11200;0;0;0;6587000;0;941000;0;15540200;9410000;01;075;0;0;0;085;0;0;0;00001;00001;0;0;0;0;0;0;00002;00002;0;0;0;0;0;0;0;0;00012;0;0;0;07;0;01;0;16515;16515;1;24;5;10;2;1;11
64;2010;41;103;HTI;332;Haiti;976083;7027799;0;0;0;8003882;0;0;0;120;120;0;0;0;0;0;0;1750;1750;0;0;0;0;0;0;0;0;8527;0;0;0;4392374;0;976083;0;13382736;9760832;01;072;0;0;0;082;0;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;0;0;0;0;0;0;00009;0;0;0;045;0;01;0;13711;13711;1;24;5;10;2;1;11
65;1945;42;70;DOM;214;Dominican Republic;31680;1847340;0;0;0;1879020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100980;1879020;1980000;0016;0933;0;0;0;0949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0051;0949;1;0;99;99;35;1;99;11
66;1950;42;70;DOM;214;Dominican Republic;33440;2098474;0;0;0;2131914;0;0;0;463;463;0;0;0;0;0;0;0;0;0;0;56;56;0;0;0;0;0;0;0;0;0;0;1845;105722;2134278;2240000;00149;09368;0;0;0;09517;0;0;0;00002;00002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00008;00472;09528;1;0;24;5;10;2;15;11
67;1955;42;70;DOM;214;Dominican Republic;40952;2450000;0;0;0;2490952;0;0;0;231;231;0;0;0;0;0;0;0;0;0;0;28;28;0;0;0;0;0;0;0;0;0;0;0;62789;2491211;2554000;0016;09593;0;0;0;09753;0;0;0;00001;00001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00246;09754;1;0;234;9;28;1;4;11
68;1960;42;70;DOM;214;Dominican Republic;48465;3101000;0;0;0;3149465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81535;3149465;3231000;0015;09598;0;0;0;09748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00252;09748;1;0;24;10;24;2;12;11
69;1965;42;70;DOM;214;Dominican Republic;50250;3189200;0;0;0;3239450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110550;3239450;3350000;0015;0952;0;0;0;0967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0033;0967;1;0;234;8;28;1;20;11
70;1970;42;70;DOM;214;Dominican Republic;406200;3189200;0;3139;0;3598539;0;0;0;350;350;0;0;0;0;0;0;0;0;0;0;1500;1500;0;0;0;0;0;0;0;0;0;0;450000;11611;4050389;4062000;01;07851;0;00008;0;08859;0;0;0;00001;00001;0;0;0;0;0;0;0;0;0;0;00004;00004;0;0;0;0;0;0;0;0;0;0;01108;00029;09971;1;0;24;4;8;2;7;11
71;1975;42;70;DOM;214;Dominican Republic;516670;3428810;0;3769;0;3949249;0;0;0;415;415;0;0;0;0;0;0;0;0;0;0;750;750;0;0;0;0;2750;0;0;0;0;32550;580000;131286;4565714;4697000;011;073;0;00008;0;08408;0;0;0;00001;00001;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;0;0;00006;0;0;0;0;00069;01235;0028;0972;1;0;34;99;35;1;99;11
72;1980;42;70;DOM;214;Dominican Republic;151000;4700025;0;4400;0;4855425;0;0;0;480;480;0;0;0;0;0;0;0;0;0;0;2000;2000;0;0;0;0;5500;0;0;0;0;65100;626670;141825;5555175;5697000;00265;0825;0;00008;0;08523;0;0;0;00001;00001;0;0;0;0;0;0;0;0;0;0;00004;00004;0;0;0;0;0001;0;0;0;0;00114;011;00249;09751;1;0;24;4;5;2;7;11
73;1985;42;70;DOM;214;Dominican Republic;109072;5248288;0;0;0;5357360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60000;705760;292880;6123120;6416000;0017;0818;0;0;0;0835;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00094;011;00456;09544;1;0;24;2;5;3;13;11
74;1990;42;70;DOM;214;Dominican Republic;285000;5755952;0;3800;0;6044752;0;0;0;0;0;0;0;0;0;0;0;1600;1600;0;0;1470;1470;0;0;0;0;5000;5000;0;0;0;0;781672;266620;6839494;7106114;00401;081;0;00005;0;08506;0;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;00002;00002;0;0;0;0;00007;00007;0;0;0;0;011;00375;09625;1;0;24;4;5;2;7;11
75;1995;42;70;DOM;214;Dominican Republic;788700;5305800;0;3800;0;6098300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;0;0;0;0;0;788700;278000;6892000;7170000;011;074;0;00005;0;08505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00007;0;0;0;0;0;011;00388;09612;1;0;24;5;24;2;1;11
76;2000;42;70;DOM;214;Dominican Republic;743538;5783075;0;0;0;6526613;0;0;0;100;100;0;0;0;0;0;0;1873;1873;0;0;1533;1533;0;0;0;0;0;6580;0;0;0;0;1652307;72530;8189006;8261536;009;07;0;0;0;079;0;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;00002;00002;0;0;0;0;0;00008;0;0;0;0;02;00088;09912;1;0;24;5;10;2;83;11
77;2005;42;70;DOM;214;Dominican Republic;1010238;6474708;0;0;0;7484946;0;0;0;100;100;0;0;0;0;0;0;2083;2083;0;0;1705;1705;0;0;0;0;0;7315;0;0;0;0;1653117;34718;9149266;9183984;011;0705;0;0;0;0815;0;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;00002;00002;0;0;0;0;0;00008;0;0;0;0;018;00038;09962;1;0;123;8;24;2;78;11
78;2010;42;70;DOM;214;Dominican Republic;1493497;7168786;0;0;0;8662283;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1194797;99468;9857180;9956648;015;072;0;0;0;087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;012;001;099;1;0;123;8;24;2;78;11
79;1960;51;116;JAM;388;Jamaica;1113072;115291;55000;44000;0;1327363;0;0;0;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1181;0;0;0;0;0;0;0;0;273293;10711;1602437;1613148;069;00715;00341;00273;0;08228;0;0;0;00004;00004;0;0;0;0;0;0;0;0;0;0;0;0;0;00007;0;0;0;0;0;0;0;0;01694;00066;09934;1;0;24;5;8;3;15;11
80;1965;51;116;JAM;388;Jamaica;1116720;115291;52467;47643;0;1332121;0;0;0;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;1181;0;0;0;0;0;0;0;0;183783;200346;1517685;1718031;065;00671;00305;00277;0;07754;0;0;0;00003;00003;0;0;0;0;0;0;0;0;0;0;0;0;0;00007;0;0;0;0;0;0;0;0;0107;01166;08834;1;0;34;8;28;1;20;11
81;1970;51;116;JAM;388;Jamaica;1161798;160873;0;50000;73000;1445671;0;0;0;1800;1800;0;0;0;0;0;0;3000;3000;0;0;300;300;0;5600;0;0;0;1000;0;0;0;0;182000;170629;1639371;1810000;06419;00889;0;00276;00403;07987;0;0;0;0001;0001;0;0;0;0;0;0;00017;00017;0;0;00002;00002;0;00031;0;0;0;00006;0;0;0;0;01006;00943;09057;1;0;24;6;24;2;18;11
82;1975;51;116;JAM;388;Jamaica;1164819;134226;0;87274;93750;1480069;0;0;0;900;900;0;0;0;0;0;0;1500;1500;0;0;320;320;0;6300;0;0;5000;700;400;0;0;117150;121900;75761;1734239;1810000;06435;00742;0;00482;00518;08177;0;0;0;00005;00005;0;0;0;0;0;0;00008;00008;0;0;00002;00002;0;00035;0;0;00028;00004;00002;0;0;00647;00673;00419;09581;1;0;34;99;35;1;99;11
83;1980;51;116;JAM;388;Jamaica;1167840;107580;0;124548;114500;1514468;0;0;0;2080;2080;0;0;0;0;0;0;0;0;0;0;340;340;0;6400;0;0;5000;0;800;0;0;234300;41800;4812;1805188;1810000;06452;00594;0;00688;00633;08367;0;0;0;00011;00011;0;0;0;0;0;0;0;0;0;0;00002;00002;0;00035;0;0;00028;0;00004;0;0;01294;00231;00027;09973;1;0;24;4;5;2;7;11
84;1985;51;116;JAM;388;Jamaica;1657000;105000;0;110000;125000;1997000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254210;59790;2251210;2311000;0717;00454;0;00476;00541;08641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;011;00259;09741;1;0;24;2;8;3;13;11
85;1990;51;116;JAM;388;Jamaica;1335978;98049;28980;133791;105000;1701798;0;0;0;600;600;0;0;0;0;0;0;3000;3000;0;0;300;300;0;27100;0;0;0;6200;0;0;0;0;617757;58245;2356755;2415000;05532;00406;0012;00554;00435;07047;0;0;0;00002;00002;0;0;0;0;0;0;00012;00012;0;0;00001;00001;0;00112;0;0;0;00026;0;0;0;0;02558;00241;09759;1;0;24;79;5;3;79;11
86;1995;51;116;JAM;388;Jamaica;1422741;82474;24951;113518;110895;1754579;0;0;0;555;555;0;0;0;0;0;0;3078;3078;0;0;308;308;0;28916;0;0;0;6636;0;0;0;0;615351;5577;2409423;2415000;05891;00342;00103;0047;00459;07265;0;0;0;00002;00002;0;0;0;0;0;0;00013;00013;0;0;00001;00001;0;0012;0;0;0;00027;0;0;0;0;02548;00023;09977;1;0;24;99;10;2;99;11
87;2000;51;116;JAM;388;Jamaica;1509505;66899;20922;93246;116790;1807362;0;0;0;511;511;0;0;0;0;0;0;3156;3156;0;0;316;316;0;30733;0;0;0;7073;0;0;0;0;612945;120904;2462096;2583000;05844;00259;00081;00361;00452;06997;0;0;0;00002;00002;0;0;0;0;0;0;00012;00012;0;0;00001;00001;0;00119;0;0;0;00027;0;0;0;0;02373;00468;09532;1;0;24;79;5;3;79;11
88;2005;51;116;JAM;388;Jamaica;1622752;62449;10461;84123;110895;1890680;0;0;0;521;521;0;0;0;0;0;0;2334;2334;0;0;319;319;0;23347;0;0;104;3536;0;0;0;0;592472;136687;2513313;2650000;06124;00236;00039;00317;00418;07135;0;0;0;00002;00002;0;0;0;0;0;0;00009;00009;0;0;00001;00001;0;00088;0;0;0;00013;0;0;0;0;02236;00516;09484;1;0;24;99;10;2;99;11
89;2010;51;116;JAM;388;Jamaica;1736000;58000;0;75000;105000;1974000;0;0;0;531;531;0;0;0;0;0;0;1513;1513;0;0;322;322;0;15961;0;0;209;0;0;0;0;0;572000;304094;2564536;2868630;06052;00202;0;00261;00366;06881;0;0;0;00002;00002;0;0;0;0;0;0;00005;00005;0;0;00001;00001;0;00056;0;0;00001;0;0;0;0;0;01994;0106;0894;1;0;1;80;5;3;80;11
90;1960;52;224;TTO;780;Trinidad and Tobago;79520;299649;0;175042;20485;574696;0;0;0;0;0;0;0;0;0;0;0;49736;49736;0;0;0;0;0;190403;0;0;0;0;0;0;0;0;23122;62043;837957;900000;00884;03329;0;01945;00228;06386;0;0;0;0;0;0;0;0;0;0;0;00553;00553;0;0;0;0;0;02116;0;0;0;0;0;0;0;0;00257;00689;09311;1;0;24;5;10;2;15;11
91;1965;52;224;TTO;780;Trinidad and Tobago;93020;334314;0;160346;19662;607342;0;0;0;150;150;0;0;0;0;0;0;54968;54968;0;0;1000;1000;0;210306;0;0;300;2000;0;0;0;0;12061;108717;888127;996844;00933;03354;0;01609;00197;06093;0;0;0;00002;00002;0;0;0;0;0;0;00551;00551;0;0;0001;0001;0;0211;0;0;00003;0002;0;0;0;0;00121;01091;08909;1;0;24;8;24;2;20;11
92;1970;52;224;TTO;780;Trinidad and Tobago;106520;368980;0;145650;18840;639990;0;0;0;300;300;0;0;0;0;0;0;60200;60200;0;0;2000;2000;0;230209;0;0;600;4000;0;0;0;0;1000;32701;938299;971000;01097;038;0;015;00194;06591;0;0;0;00003;00003;0;0;0;0;0;0;0062;0062;0;0;00021;00021;0;02371;0;0;00006;00041;0;0;0;0;0001;00337;09663;1;0;24;4;5;2;7;11
93;1975;52;224;TTO;780;Trinidad and Tobago;125460;391590;2350;147175;75000;741575;0;0;0;400;400;0;0;0;0;0;600;64600;65200;0;0;2000;2000;0;249454;0;0;4300;2000;0;1800;0;5100;1100;103071;1072929;1176000;01067;0333;0002;01251;00638;06306;0;0;0;00003;00003;0;0;0;0;0;00005;00549;00554;0;0;00017;00017;0;02121;0;0;00037;00017;0;00015;0;00043;00009;00876;09124;1;0;34;99;35;1;99;11
94;1980;52;224;TTO;780;Trinidad and Tobago;144400;414200;4700;148700;0;712000;0;0;0;500;500;0;0;0;0;0;1200;69000;70200;0;0;2000;2000;0;268700;0;0;8000;0;0;3600;0;10200;1200;5600;1076400;1082000;01335;03828;00043;01374;0;0658;0;0;0;00005;00005;0;0;0;0;0;00011;00638;00649;0;0;00018;00018;0;02483;0;0;00074;0;0;00033;0;00094;00011;00052;09948;1;0;24;4;5;2;7;11
95;1985;52;224;TTO;780;Trinidad and Tobago;153140;424080;0;150600;0;727820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300000;0;0;0;0;0;0;0;0;150000;180;1177820;1178000;013;036;0;01278;0;06178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;02547;0;0;0;0;0;0;0;0;01273;00002;09998;1;0;24;5;20;2;1;11
96;1990;52;224;TTO;780;Trinidad and Tobago;216270;391230;7100;145800;0;760400;0;0;0;600;600;0;0;0;0;0;0;80190;80190;0;0;3900;3900;0;315900;0;0;0;5000;0;0;0;0;15795;33215;1181785;1215000;0178;0322;00058;012;0;06258;0;0;0;00005;00005;0;0;0;0;0;0;0066;0066;0;0;00032;00032;0;026;0;0;0;00041;0;0;0;0;0013;00273;09727;1;0;24;4;5;3;79;11
97;1995;52;224;TTO;780;Trinidad and Tobago;255117;387275;3550;130527;0;776469;0;0;0;602;602;0;0;0;0;0;0;82830;82830;0;0;3966;3966;0;323710;0;0;0;5039;0;0;0;0;22142;45242;1214758;1260000;02025;03074;00028;01036;0;06162;0;0;0;00005;00005;0;0;0;0;0;0;00657;00657;0;0;00031;00031;0;02569;0;0;0;0004;0;0;0;0;00176;00359;09641;1;0;24;5;24;2;99;11
98;2000;52;224;TTO;780;Trinidad and Tobago;293965;383320;0;115255;0;792540;0;0;0;605;605;0;0;0;0;0;0;85470;85470;0;0;4032;4032;0;331520;0;0;0;5078;0;0;0;0;28490;47265;1247735;1295000;0227;0296;0;0089;0;0612;0;0;0;00005;00005;0;0;0;0;0;0;0066;0066;0;0;00031;00031;0;0256;0;0;0;00039;0;0;0;0;0022;00365;09635;1;0;24;9;24;2;79;11
99;2005;52;224;TTO;780;Trinidad and Tobago;279692;364709;0;109659;0;754060;0;0;0;611;611;0;0;0;0;0;0;75085;75085;0;0;4118;4118;0;283514;0;0;0;2539;0;0;0;0;100296;73777;1220223;1294000;02161;02818;0;00847;0;05827;0;0;0;00005;00005;0;0;0;0;0;0;0058;0058;0;0;00032;00032;0;02191;0;0;0;0002;0;0;0;0;00775;0057;0943;1;0;24;5;20;2;1;11
100;2010;52;224;TTO;780;Trinidad and Tobago;365100;285670;3500;75000;0;729270;0;0;0;0;0;0;0;0;0;0;0;65700;65700;0;0;0;0;0;240100;0;0;0;0;0;0;0;0;175640;94290;1210710;1305000;02798;02189;00027;00575;0;05588;0;0;0;0;0;0;0;0;0;0;0;00503;00503;0;0;0;0;0;0184;0;0;0;0;0;0;0;0;01346;00723;09277;1;0;1;4;5;3;81;11
101;1970;53;20;BRB;52;Barbados;50582;9000;16108;90000;0;165690;0;0;0;30;30;0;0;0;0;0;0;400;400;0;0;0;0;0;100;0;0;0;0;0;0;0;0;40814;31966;207034;239000;02116;00377;00674;03766;0;06933;0;0;0;00001;00001;0;0;0;0;0;0;00017;00017;0;0;0;0;0;00004;0;0;0;0;0;0;0;0;01708;01337;08663;1;0;24;4;5;2;7;11
102;1975;53;20;BRB;52;Barbados;49601;11050;8154;92460;6500;167765;0;0;0;15;15;0;0;0;0;0;0;410;410;0;0;0;0;0;255;0;0;720;0;0;0;0;4300;26912;38623;200377;239000;02075;00462;00341;03869;00272;07019;0;0;0;00001;00001;0;0;0;0;0;0;00017;00017;0;0;0;0;0;00011;0;0;0003;0;0;0;0;0018;01126;01616;08384;1;0;24;9;24;2;2;11
103;1980;53;20;BRB;52;Barbados;46620;13100;200;94920;13000;167840;0;0;0;30;30;0;0;0;0;0;0;420;420;0;0;0;0;0;411;0;0;1440;0;0;0;0;8600;13010;57249;191751;249000;01872;00526;00008;03812;00522;06741;0;0;0;00001;00001;0;0;0;0;0;0;00017;00017;0;0;0;0;0;00017;0;0;00058;0;0;0;0;00345;00522;02299;07701;1;0;24;4;5;2;7;11
104;1985;53;20;BRB;52;Barbados;67230;9960;0;99600;0;176790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;61210;191790;253000;02657;00394;0;03937;0;06988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00593;02419;07581;1;0;24;2;8;3;13;11
105;1990;53;20;BRB;52;Barbados;77536;11230;3700;84707;0;177173;0;0;0;30;30;0;0;0;0;0;0;1079;1079;0;0;100;100;0;800;0;0;2500;0;0;0;0;25;14100;61193;195807;257000;03017;00437;00144;03296;0;06894;0;0;0;00001;00001;0;0;0;0;0;0;00042;00042;0;0;00004;00004;0;00031;0;0;00097;0;0;0;0;00001;00549;02381;07619;1;0;2;4;5;3;79;11
106;1995;53;20;BRB;52;Barbados;87557;11258;3659;80531;0;183005;0;0;0;31;31;0;0;0;0;0;0;1885;1885;0;0;104;104;0;859;0;0;1250;0;0;0;0;26;58698;18142;245858;264000;03317;00426;00139;0305;0;06932;0;0;0;00001;00001;0;0;0;0;0;0;00071;00071;0;0;00004;00004;0;00033;0;0;00047;0;0;0;0;00001;02223;00687;09313;1;0;24;9;24;2;99;11
107;2000;53;20;BRB;52;Barbados;97578;11286;3618;76356;0;188838;0;0;0;32;32;0;0;0;0;0;0;1782;1782;0;0;108;108;0;918;0;0;0;0;0;0;0;28;55566;22728;247272;270000;03614;00418;00134;02828;0;06994;0;0;0;00001;00001;0;0;0;0;0;0;00066;00066;0;0;00004;00004;0;00034;0;0;0;0;0;0;0;00001;02058;00842;09158;1;0;24;2;5;3;79;11
108;2005;53;20;BRB;52;Barbados;99456;11375;1809;74656;0;187296;0;0;0;31;31;0;0;0;0;0;0;2041;2041;0;0;114;114;0;1059;0;0;0;0;0;0;0;24;57375;25060;247940;273000;03643;00417;00066;02735;0;06861;0;0;0;00001;00001;0;0;0;0;0;0;00075;00075;0;0;00004;00004;0;00039;0;0;0;0;0;0;0;00001;02102;00918;09082;1;0;234;4;10;2;99;11
109;2010;53;20;BRB;52;Barbados;101335;11464;0;72957;0;185756;0;0;0;30;30;0;0;0;0;0;0;2300;2300;0;0;120;120;0;1200;0;0;0;0;0;0;0;0;59184;40115;248590;288705;0351;00397;0;02527;0;06434;0;0;0;00001;00001;0;0;0;0;0;0;0008;0008;0;0;00004;00004;0;00042;0;0;0;0;0;0;0;0;0205;01389;08611;1;0;124;4;10;2;1;11
110;1980;54;69;DMA;212;Dominica;4640;69300;0;0;0;73940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;73940;74000;00627;09365;0;0;0;09992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00008;09992;1;0;24;4;8;2;7;11
111;1985;54;69;DMA;212;Dominica;5000;68000;0;0;1000;74000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;74000;75000;00667;09067;0;0;00133;09867;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00133;09867;1;0;24;2;5;3;13;11
112;1990;54;69;DMA;212;Dominica;10600;57600;0;1280;0;69480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;90;0;140;0;0;0;0;0;0;0;0;0;2290;69710;72000;01472;08;0;00178;0;0965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00013;00013;0;00019;0;0;0;0;0;0;0;0;0;00318;09682;1;0;24;2;5;3;13;11
113;1995;54;69;DMA;212;Dominica;10900;56850;0;1300;0;69050;0;0;0;0;0;0;0;0;0;0;0;69;69;0;0;46;46;0;140;0;0;0;0;0;0;0;0;1000;695;70305;71000;01535;08007;0;00183;0;09725;0;0;0;0;0;0;0;0;0;0;0;0001;0001;0;0;00006;00006;0;0002;0;0;0;0;0;0;0;0;00141;00098;09902;1;0;24;5;24;2;1;11
114;2000;54;69;DMA;212;Dominica;15200;42843;0;433;2489;60965;0;0;0;0;0;0;0;0;0;0;0;139;139;0;0;92;92;0;141;0;0;0;0;0;0;0;0;5000;4663;66337;71000;02141;06034;0;00061;00351;08587;0;0;0;0;0;0;0;0;0;0;0;0002;0002;0;0;00013;00013;0;0002;0;0;0;0;0;0;0;0;00704;00657;09343;1;0;24;4;5;3;78;11
115;2005;54;69;DMA;212;Dominica;13075;49526;0;216;1244;64061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;88;0;68;0;0;0;0;0;0;0;0;4690;3479;68907;72386;01806;06842;0;0003;00172;0885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00012;00012;0;00009;0;0;0;0;0;0;0;0;00648;00481;09519;1;0;24;5;20;2;1;11
116;2010;54;69;DMA;212;Dominica;10950;56210;0;0;0;67160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4380;1460;71540;73000;015;077;0;0;0;092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;006;002;098;1;0;24;4;5;3;78;11
117;1975;55;95;GRD;308;Grenada;9800;60000;0;20000;0;89800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;100;17850;89950;107800;00909;05566;0;01855;0;0833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00005;0;0;0;0;0;0;0;0;00009;01656;08344;1;0;24;9;24;2;2;11
118;1980;55;95;GRD;308;Grenada;11130;62940;0;18520;0;92590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;0;0;0;140;16110;92890;109000;01021;05774;0;01699;0;08494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00015;0;0;0;0;0;00013;01478;08522;1;0;234;4;10;2;7;11
119;1985;55;95;GRD;308;Grenada;10000;57000;0;10000;0;77000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14000;77000;91000;01099;06264;0;01099;0;08462;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01538;08462;1;0;24;2;8;3;13;11
120;1990;55;95;GRD;308;Grenada;14287;48230;0;12740;0;75257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15743;75257;91000;0157;053;0;014;0;0827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0173;0827;1;0;24;4;5;2;7;11
121;1995;55;95;GRD;308;Grenada;15403;49165;0;12870;0;77438;0;0;0;0;0;0;0;0;0;0;0;152;152;0;0;0;0;0;318;0;0;0;0;0;0;0;0;2097;10995;80005;91000;01693;05403;0;01414;0;0851;0;0;0;0;0;0;0;0;0;0;0;00017;00017;0;0;0;0;0;00035;0;0;0;0;0;0;0;0;0023;01208;08792;1;0;34;99;35;1;99;11
122;2000;55;95;GRD;308;Grenada;27491;39221;35;9979;0;76726;0;0;0;0;0;0;0;0;0;0;0;167;167;0;0;0;0;0;123;0;0;0;0;0;0;0;0;6820;4164;83836;88000;03124;04457;00004;01134;0;08719;0;0;0;0;0;0;0;0;0;0;0;00019;00019;0;0;0;0;0;00014;0;0;0;0;0;0;0;0;00775;00473;09527;1;0;24;5;20;2;83;11
123;2005;55;95;GRD;308;Grenada;20600;55620;0;20600;0;96820;0;0;0;0;0;0;0;0;0;0;0;500;500;0;0;0;0;0;250;0;0;150;0;0;0;0;0;4957;323;102677;103000;02;054;0;02;0;094;0;0;0;0;0;0;0;0;0;0;0;00049;00049;0;0;0;0;0;00024;0;0;00015;0;0;0;0;0;00481;00031;09969;1;0;24;5;20;2;83;11
124;2010;55;95;GRD;308;Grenada;23852;54209;0;16262;0;94323;0;0;0;0;0;0;0;0;0;0;0;526;526;0;0;0;0;0;263;0;0;157;0;0;0;0;0;5217;7933;100486;108419;022;05;0;015;0;087;0;0;0;0;0;0;0;0;0;0;0;00049;00049;0;0;0;0;0;00024;0;0;00014;0;0;0;0;0;00481;00732;09268;1;0;24;5;20;2;83;11
